"id","tti","cb_index","it","total_its","ext1_avg","ext2_avg","ext1_avg_abs","ext2_avg_abs","cb_size","tbs","mcs","snr","dec_time","avg_it_block","crc","filename"
21905,2322,0,7,10,-1413806,-2269386,1644728,2571700,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21905,2322,0,8,10,-2444091,-2269386,2756209,2571700,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21905,2322,0,9,10,-1588511,-2772888,1821045,3105260,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,0,10,-894690,-2772888,967656,3105260,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,1,10,-894690,-1210283,967656,1285003,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,2,10,-1351152,-1210283,1416000,1285003,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,3,10,-1035559,-1431201,1109857,1500467,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,4,10,-1476368,-1431201,1537138,1500467,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,5,10,-1080726,-1501579,1157258,1583187,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,6,10,-1515655,-1501579,1596055,1583187,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,7,10,-1094802,-1483786,1184812,1571018,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,8,10,-1401724,-1483786,1486040,1571018,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21906,2322,1,9,10,-1012740,-1278772,1107316,1372584,4352,12960,15,8.515449,853,10,0,"ags_data_2"
21911,2325,0,0,10,-430693,-1072346,550431,1183600,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,1,10,-430693,-585355,550431,788781,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,2,10,-696752,-585355,947084,788781,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,3,10,-542090,-714322,766496,988320,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,4,10,-696204,-714322,987544,988320,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,5,10,-523972,-660782,751146,933738,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,6,10,-586332,-660782,867946,933738,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,7,10,-449522,-537570,683976,828598,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,8,10,-544299,-537570,851059,828598,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21911,2325,0,9,10,-456251,-555320,703499,884332,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,0,10,-459905,-555320,539923,884332,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,1,10,-459905,-593104,539923,715804,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,2,10,-650967,-593104,805599,715804,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,3,10,-517768,-681743,676052,867959,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,4,10,-651471,-681743,856235,867959,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,5,10,-487496,-589731,673976,822705,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,6,10,-561143,-589731,788125,822705,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,7,10,-458908,-542482,641744,771026,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,8,10,-549497,-542482,782641,771026,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21912,2325,1,9,10,-465923,-564665,658061,800093,4352,12960,15,8.832828,726,10,0,"ags_data_2"
21921,2330,0,0,10,-132239,-556909,272537,793687,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,1,10,-132239,-172963,272537,411561,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,2,10,-175154,-172963,468142,411561,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,3,10,-134430,-158480,385710,528046,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,4,10,-166435,-158480,555259,528046,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,5,10,-142385,-155336,428011,551264,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,6,10,-137808,-155336,576882,551264,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,7,10,-124857,-147922,447195,611196,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,8,10,-143664,-147922,572294,611196,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21921,2330,0,9,10,-120599,-135329,426615,569967,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,0,10,-138985,-135329,262907,569967,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,1,10,-138985,-166807,262907,382917,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,2,10,-175284,-166807,454702,382917,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,3,10,-147462,-170144,379790,519964,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,4,10,-161101,-170144,562679,519964,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,5,10,-138419,-173496,438561,575214,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,6,10,-184579,-173496,570599,575214,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,7,10,-149502,-171624,430978,577602,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,8,10,-158507,-171624,557205,577602,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21922,2330,1,9,10,-136385,-151328,419155,560696,4352,12960,15,8.85257,701,10,0,"ags_data_2"
21927,2333,0,0,10,-814219,-152419,999323,561625,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,1,10,-814219,-1098976,999323,1291904,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,2,10,-1180193,-1098976,1363135,1291904,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,3,10,-895436,-1221528,1068850,1410148,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,4,10,-1231174,-1221528,1438202,1410148,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,5,10,-905082,-1207940,1095754,1420486,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,6,10,-1242416,-1207940,1456634,1420486,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,7,10,-939558,-1287239,1134178,1499295,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,8,10,-1364462,-1287239,1580284,1499295,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21927,2333,0,9,10,-1016781,-1408661,1209777,1631849,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,0,10,-862715,-1408661,941003,1631849,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,1,10,-862715,-1223896,941003,1297666,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,2,10,-1446999,-1223896,1508877,1297666,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,3,10,-1085818,-1551967,1160412,1609865,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,4,10,-1642729,-1551967,1699729,1609865,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,5,10,-1176580,-1737389,1249342,1792191,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,6,10,-1933854,-1737389,1982794,1792191,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,7,10,-1373045,-2167340,1434277,2200004,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,8,10,-2357971,-2167340,2384503,2200004,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21928,2333,1,9,10,-1563676,-2646524,1606622,2664790,4352,12960,15,8.68277,723,10,0,"ags_data_2"
21937,2338,0,0,10,-747059,-1238780,909873,1334906,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,1,10,-747059,-1023911,909873,1220307,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,2,10,-1162996,-1023911,1392092,1220307,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,3,10,-886144,-1250978,1082644,1479582,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,4,10,-1334090,-1250978,1556426,1479582,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,5,10,-969256,-1371918,1151956,1589794,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,6,10,-1302603,-1371918,1543177,1589794,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,7,10,-899941,-1202401,1107009,1425913,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,8,10,-1140782,-1202401,1354274,1425913,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21937,2338,0,9,10,-838322,-1092418,1028128,1309316,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,0,10,-840686,-1092418,914908,1309316,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,1,10,-840686,-1195197,914908,1262819,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,2,10,-1435635,-1195197,1494833,1262819,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,3,10,-1081124,-1596364,1155790,1666642,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,4,10,-1702426,-1596364,1757508,1666642,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,5,10,-1187186,-1760724,1262402,1822256,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,6,10,-1767338,-1760724,1833426,1822256,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,7,10,-1193800,-1743984,1275126,1802420,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,8,10,-1787114,-1743984,1835786,1802420,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21938,2338,1,9,10,-1236930,-1926987,1306464,1975611,4352,12960,15,8.602304,729,10,0,"ags_data_2"
21947,2344,0,0,10,-851705,-1215786,948097,1348924,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,1,10,-851705,-1140698,948097,1230974,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,2,10,-1244113,-1140698,1345509,1230974,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,3,10,-955120,-1321235,1058942,1415693,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,4,10,-1458085,-1321235,1556347,1415693,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,5,10,-1091970,-1595478,1189744,1694216,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,6,10,-1686510,-1595478,1775234,1694216,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,7,10,-1183002,-1763830,1278208,1860732,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,8,10,-1817512,-1763830,1904138,1860732,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21947,2344,0,9,10,-1236684,-1832021,1328616,1908843,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,0,10,-723752,-1832021,885256,1908843,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,1,10,-723752,-963021,885256,1149329,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,2,10,-1017901,-963021,1223227,1149329,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,3,10,-778632,-1040515,964526,1267839,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,4,10,-1097778,-1040515,1309446,1267839,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,5,10,-835895,-1096598,1024113,1300636,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,6,10,-1082702,-1096598,1275178,1300636,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,7,10,-821999,-1066120,993379,1260984,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,8,10,-1086400,-1066120,1290696,1260984,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21948,2344,1,9,10,-842279,-1129054,1021461,1340340,4352,12960,15,8.984392,622,10,0,"ags_data_2"
21959,2352,0,0,10,-450704,-1077190,528952,1206138,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,1,10,-450704,-595380,528952,744962,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,2,10,-667841,-595380,849459,744962,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,3,10,-523165,-659684,690863,841900,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,4,10,-618324,-659684,818526,841900,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,5,10,-481805,-578407,662501,786307,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,6,10,-516104,-578407,737318,786307,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,7,10,-419502,-506074,608376,737538,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,8,10,-528722,-506074,766542,737538,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21959,2352,0,9,10,-442150,-533211,635398,776599,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,0,10,-437615,-533211,555925,776599,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,1,10,-437615,-558726,555925,750334,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,2,10,-616352,-558726,861408,750334,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,3,10,-495241,-631537,711157,896227,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,4,10,-585066,-631537,831624,896227,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,5,10,-448770,-512543,669004,798417,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,6,10,-477191,-512543,794801,798417,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,7,10,-413418,-464551,665840,798231,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,8,10,-481321,-464551,819863,798231,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21960,2352,1,9,10,-430188,-523471,681224,841599,4352,12960,15,8.676656,730,10,0,"ags_data_2"
21975,2360,0,0,10,-925868,-570359,1001116,795445,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,1,10,-925868,-1360046,1001116,1437680,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,2,10,-1629022,-1360046,1697994,1437680,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,3,10,-1194844,-1901066,1272910,1973836,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,4,10,-2251141,-1901066,2320381,1973836,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,5,10,-1544919,-2509717,1624501,2575285,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,6,10,-2719055,-2509717,2781595,2575285,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,7,10,-1754257,-3033132,1821135,3084040,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,8,10,-3326977,-3033132,3379287,3084040,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21975,2360,0,9,10,-2048102,-3692223,2104918,3752251,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,0,10,-840539,-3692223,984961,3752251,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,1,10,-840539,-1165785,984961,1349089,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,2,10,-1335602,-1165785,1535566,1349089,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,3,10,-1010356,-1387897,1179406,1581779,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,4,10,-1403208,-1387897,1591904,1581779,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,5,10,-1025667,-1421525,1187737,1616603,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,6,10,-1376997,-1421525,1579809,1616603,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,7,10,-981139,-1361467,1149995,1556503,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,8,10,-1420067,-1361467,1595873,1556503,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21976,2360,1,9,10,-1039739,-1441974,1193769,1620518,4352,12960,15,8.860126,713,10,0,"ags_data_2"
21985,2366,0,0,10,-146558,-3577800,276312,3643000,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,1,10,-146558,-198550,276312,450432,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,2,10,-200177,-198550,539543,450432,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,3,10,-148185,-166305,437217,558797,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,4,10,-146504,-166305,564892,558797,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,5,10,-128384,-126911,434306,523089,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,6,10,-141806,-126911,561848,523089,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,7,10,-143279,-182114,439405,587022,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,8,10,-185948,-182114,605752,587022,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21985,2366,0,9,10,-147113,-169802,451897,576540,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,0,10,-141371,-169802,282275,576540,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,1,10,-141371,-181711,282275,430089,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,2,10,-170880,-181711,525622,430089,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,3,10,-130540,-147635,419720,565431,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,4,10,-149579,-147635,585573,565431,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,5,10,-132484,-140360,451366,578976,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,6,10,-157591,-140360,580183,578976,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,7,10,-149715,-187572,441151,607278,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,8,10,-153995,-187572,601041,607278,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21986,2366,1,9,10,-116138,-136313,446672,599461,4352,12960,15,8.406891,700,10,0,"ags_data_2"
21991,2369,0,0,10,-149304,-150559,517782,588549,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,1,10,-149304,-153750,517782,681576,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,2,10,-132995,-153750,690535,681576,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,3,10,-128549,-133484,591987,678072,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,4,10,-144094,-133484,683550,678072,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,5,10,-139159,-142649,606727,703703,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,6,10,-143538,-142649,741204,703703,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,7,10,-140048,-135052,630998,753126,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,8,10,-136771,-135052,714173,753126,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21991,2369,0,9,10,-141767,-145016,600147,732934,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,0,10,-263546,-145016,504770,732934,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,1,10,-263546,-256046,504770,624448,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,2,10,-253408,-256046,679960,624448,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,3,10,-260908,-249677,602448,689105,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,4,10,-252675,-249677,701407,689105,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,5,10,-263906,-262199,602794,713929,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,6,10,-284390,-262199,745440,713929,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,7,10,-286097,-287404,641581,760454,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,8,10,-261270,-287404,741622,760454,4352,12960,15,8.370538,692,10,0,"ags_data_2"
21992,2369,1,9,10,-259963,-269477,621051,745095,4352,12960,15,8.370538,692,10,0,"ags_data_2"
22001,2374,0,0,10,-850830,-288786,943316,729474,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,1,10,-850830,-1199005,943316,1293305,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,2,10,-1380424,-1199005,1475964,1293305,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,3,10,-1032249,-1530344,1130677,1630826,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,4,10,-1639881,-1530344,1725043,1630826,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,5,10,-1141786,-1808478,1227116,1888996,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,6,10,-2121058,-1808478,2181932,1888996,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,7,10,-1454366,-2578877,1522126,2637561,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,8,10,-3211950,-2578877,3276398,2637561,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22001,2374,0,9,10,-2087439,-4031232,2147009,4099740,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,0,10,-755003,-4031232,879791,4099740,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,1,10,-755003,-1081377,879791,1235641,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,2,10,-1258788,-1081377,1417064,1235641,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,3,10,-932414,-1255462,1089194,1426298,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,4,10,-1259457,-1255462,1443909,1426298,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,5,10,-936409,-1253430,1098369,1430182,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,6,10,-1260603,-1253430,1436967,1430182,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,7,10,-943582,-1261240,1099424,1427028,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,8,10,-1206096,-1261240,1363164,1427028,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22002,2374,1,9,10,-888438,-1158167,1034272,1317141,4352,12960,15,8.723454,665,9.666667,0,"ags_data_2"
22007,2377,0,0,10,79521,-4043394,847063,4179664,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,1,10,79521,81024,847063,851822,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,2,10,75684,81024,803748,851822,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,3,10,74181,84058,789551,812722,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,4,10,77255,84058,828285,812722,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,5,10,67378,68344,806726,832186,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,6,10,83861,68344,870627,832186,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,7,10,82895,78447,834193,892185,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,8,10,71924,78447,872320,892185,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22007,2377,0,9,10,76372,93605,816568,887061,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22008,2377,1,0,10,-335245,93605,820071,887061,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22008,2377,1,1,10,-335245,-341540,820071,882558,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22008,2377,1,2,10,-349996,-341540,880326,882558,4352,12960,15,8.509583,702,10,0,"ags_data_2"
22008,2377,1,3,10,-343701,-354013,826739,888835,4352,12960,15,8.509583,702,10,0,"ags_data_2"
